source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
A32.1,45600407,ONS_DEATH_CAUSE_STCM,Listerial meningitis and meningoencephalitis,4136344,SNOMED,1990-05-01,2099-12-31,
C11.9,45576300,ONS_DEATH_CAUSE_STCM,"Malignant neoplasm: Nasopharynx, unspecified",4095312,SNOMED,1990-05-01,2099-12-31,
C43.7,45566585,ONS_DEATH_CAUSE_STCM,"Malignant neoplasm: Malignant melanoma of lower limb, including hip",4151263,SNOMED,1990-05-01,2099-12-31,
C44.6,45600496,ONS_DEATH_CAUSE_STCM,"Malignant neoplasm: Skin of upper limb, including shoulder",4162994,SNOMED,1990-05-01,2099-12-31,
C44.7,45566589,ONS_DEATH_CAUSE_STCM,"Malignant neoplasm: Skin of lower limb, including hip",4162993,SNOMED,1990-05-01,2099-12-31,
C48.1,45542610,ONS_DEATH_CAUSE_STCM,Malignant neoplasm: Specified parts of peritoneum,443400,SNOMED,1990-05-01,2099-12-31,
C49.0,45537817,ONS_DEATH_CAUSE_STCM,"Malignant neoplasm: Connective and soft tissue of head, face and neck",4118989,SNOMED,1990-05-01,2099-12-31,
C49.2,45576320,ONS_DEATH_CAUSE_STCM,"Malignant neoplasm: Connective and soft tissue of lower limb, including hip",4089777,SNOMED,1990-05-01,2099-12-31,
C49.3,45556989,ONS_DEATH_CAUSE_STCM,Malignant neoplasm: Connective and soft tissue of thorax,4092358,SNOMED,1990-05-01,2099-12-31,
C49.4,45552261,ONS_DEATH_CAUSE_STCM,Malignant neoplasm: Connective and soft tissue of abdomen,4095018,SNOMED,1990-05-01,2099-12-31,
C49.5,45571515,ONS_DEATH_CAUSE_STCM,Malignant neoplasm: Connective and soft tissue of pelvis,201231,SNOMED,1990-05-01,2099-12-31,
C69.6,45566613,ONS_DEATH_CAUSE_STCM,Malignant neoplasm: Orbit,4180906,SNOMED,1990-05-01,2099-12-31,
D47.0,45537914,ONS_DEATH_CAUSE_STCM,Histiocytic and mast cell tumours of uncertain and unknown behaviour,443736,SNOMED,2005-01-31,2099-12-31,
E11.0,45576441,ONS_DEATH_CAUSE_STCM,"Type 2 diabetes mellitus, with coma",443735,SNOMED,1990-05-01,2099-12-31,
F10.9,45557158,ONS_DEATH_CAUSE_STCM,"Mental and behavioural disorders due to use of alcohol, Unspecified mental and behavioural disorder",36714559,SNOMED,1990-05-01,2099-12-31,
G31.2,45591167,ONS_DEATH_CAUSE_STCM,Degeneration of nervous system due to alcohol,37016176,SNOMED,1990-05-01,2099-12-31,
G31.8,45542879,ONS_DEATH_CAUSE_STCM,Other specified degenerative diseases of nervous system,4213310,SNOMED,1990-05-01,2099-12-31,
G31.9,45600776,ONS_DEATH_CAUSE_STCM,"Degenerative disease of nervous system, unspecified",4213310,SNOMED,1990-05-01,2099-12-31,
