source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
19,0,HESAPC_DISDEST_STCM,Usual residence,4081426,SNOMED,2002-01-31,2099-12-31,
29,0,HESAPC_DISDEST_STCM,Temporary away from home,44790997,SNOMED,2006-10-02,2099-12-31,
30,0,HESAPC_DISDEST_STCM,Repatriation from high-sec psych,4213258,SNOMED,2002-01-31,2099-12-31,
38,0,HESAPC_DISDEST_STCM,police,4072749,SNOMED,2002-01-31,2099-12-31,
39,0,HESAPC_DISDEST_STCM,Penal establishment (court/police),4119859,SNOMED,2002-01-31,2099-12-31,
50,0,HESAPC_DISDEST_STCM,NHS medium secure unit,4075819,SNOMED,2002-01-31,2099-12-31,
51,0,HESAPC_DISDEST_STCM,NHS general/young patient ward,4148518,SNOMED,2002-01-31,2099-12-31,
52,0,HESAPC_DISDEST_STCM,NHS maternity/neonatal ward,4046029,SNOMED,2002-01-31,2099-12-31,
53,0,HESAPC_DISDEST_STCM,NHS mental health/learning disabilities ward,35609662,SNOMED,2017-10-01,2099-12-31,
54,0,HESAPC_DISDEST_STCM,NHS-run Care Home,44813527,SNOMED,2009-04-01,2099-12-31,
65,0,HESAPC_DISDEST_STCM,Local Authority care,44802043,SNOMED,2009-10-01,2099-12-31,
66,0,HESAPC_DISDEST_STCM,Local Authority foster care,4084661,SNOMED,2002-01-31,2099-12-31,
88,0,HESAPC_DISDEST_STCM,Non-NHS hospice,36685718,SNOMED,2018-10-01,2099-12-31,
98,0,HESAPC_DISDEST_STCM,Not applicable,4294169,SNOMED,2003-01-31,2099-12-31,
99,0,HESAPC_DISDEST_STCM,Not known,42689668,SNOMED,2017-04-01,2099-12-31,
