source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
8000/0-2250,0,UKB_MAIN_ICDO3,Neoplasm/Benign-2250 Benign neoplasm of brain,435506,SNOMED,2002-01-31,2099-12-31,
8000/0-2251,0,UKB_MAIN_ICDO3,Neoplasm/Benign-2251 Benign neoplasm of cranial nerves,435506,SNOMED,2002-01-31,2099-12-31,
8000/0-2252,0,UKB_MAIN_ICDO3,Neoplasm/Benign-2252 Benign neoplasm of cerebral meninges,435506,SNOMED,2002-01-31,2099-12-31,
8000/0-2273,0,UKB_MAIN_ICDO3,Neoplasm/Benign-2273 Benign neoplasm of pituitary gland and craniopharyngeal duct,435506,SNOMED,2002-01-31,2099-12-31,
8000/0-630,0,UKB_MAIN_ICDO3,Neoplasm/Benign-630 Hydatidiform mole,435506,SNOMED,2002-01-31,2099-12-31,
8000/0-D110,0,UKB_MAIN_ICDO3,Neoplasm/Benign-D11.0 Parotid gland,4242814,SNOMED,2002-01-31,2099-12-31,
8000/0-D320,0,UKB_MAIN_ICDO3,Neoplasm/Benign-D32.0 Cerebral meninges,376063,SNOMED,2002-01-31,2099-12-31,
8000/0-D329,0,UKB_MAIN_ICDO3,"Neoplasm/Benign-D32.9 Meninges, unspecified",4003171,SNOMED,2002-01-31,2099-12-31,
8000/0-D330,0,UKB_MAIN_ICDO3,"Neoplasm/Benign-D33.0 Brain, supratentorial",435506,SNOMED,2002-01-31,2099-12-31,
8000/0-D332,0,UKB_MAIN_ICDO3,"Neoplasm/Benign-D33.2 Brain, unspecified",435506,SNOMED,2002-01-31,2099-12-31,
8000/0-D333,0,UKB_MAIN_ICDO3,Neoplasm/Benign-D33.3 Cranial nerves,435506,SNOMED,2002-01-31,2099-12-31,
8000/0-D334,0,UKB_MAIN_ICDO3,Neoplasm/Benign-D33.4 Spinal cord,435506,SNOMED,2002-01-31,2099-12-31,
8000/0-D352,0,UKB_MAIN_ICDO3,Neoplasm/Benign-D35.2 Pituitary gland,4242816,SNOMED,2002-01-31,2099-12-31,
8000/0-O019,0,UKB_MAIN_ICDO3,"Neoplasm/Benign-O01.9 Hydatidiform mole, unspecified",435506,SNOMED,2002-01-31,2099-12-31,
8000/1,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant,4313421,SNOMED,2002-01-31,2099-12-31,
8000/1-2273,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-2273 Benign neoplasm of pituitary gland and craniopharyngeal duct,432582,SNOMED,2002-01-31,2099-12-31,
8000/1-2350,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-2350 Neoplasm of uncertain behaviour of major salivary glands,432582,SNOMED,2002-01-31,2099-12-31,
8000/1-2352,0,UKB_MAIN_ICDO3,"Neoplasm/Uncertain whether benign or malignant-2352 Neoplasm of uncertain behaviour of stomach, intestines and rectum",432582,SNOMED,2002-01-31,2099-12-31,
8000/1-2360,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-2360 Neoplasm of uncertain behaviour of uterus,432582,SNOMED,2002-01-31,2099-12-31,
8000/1-2361,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-2361 Neoplasm of uncertain behaviour of placenta,194598,SNOMED,2002-01-31,2099-12-31,
8000/1-2362,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-2362 Neoplasm of uncertain behaviour of ovary,200675,SNOMED,2002-01-31,2099-12-31,
8000/1-2363,0,UKB_MAIN_ICDO3,"Neoplasm/Uncertain whether benign or malignant-2363 Neoplasm of uncertain behaviour, other female genital organs",432582,SNOMED,2002-01-31,2099-12-31,
8000/1-2364,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-2364 Neoplasm of uncertain behaviour of testis,432582,SNOMED,2002-01-31,2099-12-31,
8000/1-2367,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-2367 Neoplasm of uncertain behaviour of bladder,432582,SNOMED,2002-01-31,2099-12-31,
8000/1-2370,0,UKB_MAIN_ICDO3,"Neoplasm/Uncertain whether benign or malignant-2370 Neoplasm of uncertain behaviour, pituitary gland, cranioph. duct",432582,SNOMED,2002-01-31,2099-12-31,
8000/1-2377,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-2377 Neurofibromatosis,432582,SNOMED,2002-01-31,2099-12-31,
8000/1-2379,0,UKB_MAIN_ICDO3,"Neoplasm/Uncertain whether benign or malignant-2379 Neoplasm of uncertain behaviour, other parts of nervous system",432582,SNOMED,2002-01-31,2099-12-31,
8000/1-2381,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-2381 Neoplasm of uncertain behaviour of connective and other soft tissue,432582,SNOMED,2002-01-31,2099-12-31,
8000/1-2382,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-2382 Neoplasm of uncertain behaviour of skin,432582,SNOMED,2002-01-31,2099-12-31,
8000/1-2383,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-2383 Neoplasm of uncertain behaviour of breast,432582,SNOMED,2002-01-31,2099-12-31,
8000/1-2384,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-2384 Polycythaemia vera,432582,SNOMED,2002-01-31,2099-12-31,
8000/1-2388,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-2388 Neoplasm of uncertain behaviour of other specified sites,432582,SNOMED,2002-01-31,2099-12-31,
8000/1-C19,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-C19 Malignant neoplasm of rectosigmoid junction,432582,SNOMED,2002-01-31,2099-12-31,
8000/1-D051,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-D05.1 Intraductal carcinoma in situ,432582,SNOMED,2002-01-31,2099-12-31,
8000/1-D332,0,UKB_MAIN_ICDO3,"Neoplasm/Uncertain whether benign or malignant-D33.2 Brain, unspecified",432582,SNOMED,2002-01-31,2099-12-31,
8000/1-D334,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-D33.4 Spinal cord,432582,SNOMED,2002-01-31,2099-12-31,
8000/1-D370,0,UKB_MAIN_ICDO3,"Neoplasm/Uncertain whether benign or malignant-D37.0 Lip, oral cavity and pharynx",4316894,SNOMED,2002-01-31,2099-12-31,
8000/1-D371,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-D37.1 Stomach,432582,SNOMED,2002-01-31,2099-12-31,
8000/1-D372,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-D37.2 Small intestine,432582,SNOMED,2002-01-31,2099-12-31,
8000/1-D373,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-D37.3 Appendix,4314207,SNOMED,2002-01-31,2099-12-31,
8000/1-D374,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-D37.4 Colon,432582,SNOMED,2002-01-31,2099-12-31,
8000/1-D375,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-D37.5 Rectum,432582,SNOMED,2002-01-31,2099-12-31,
8000/1-D376,0,UKB_MAIN_ICDO3,"Neoplasm/Uncertain whether benign or malignant-D37.6 Liver, gallbladder and bile ducts",432582,SNOMED,2002-01-31,2099-12-31,
8000/1-D377,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-D37.7 Other digestive organs,432582,SNOMED,2002-01-31,2099-12-31,
8000/1-D379,0,UKB_MAIN_ICDO3,"Neoplasm/Uncertain whether benign or malignant-D37.9 Digestive organ, unspecified",4313503,SNOMED,2002-01-31,2099-12-31,
8000/1-D380,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-D38.0 Larynx,432582,SNOMED,2002-01-31,2099-12-31,
8000/1-D381,0,UKB_MAIN_ICDO3,"Neoplasm/Uncertain whether benign or malignant-D38.1 Trachea, bronchus and lung",257825,SNOMED,2002-01-31,2099-12-31,
8000/1-D383,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-D38.3 Mediastinum,432582,SNOMED,2002-01-31,2099-12-31,
8000/1-D385,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-D38.5 Other respiratory organs,432582,SNOMED,2002-01-31,2099-12-31,
8000/1-D390,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-D39.0 Uterus,432582,SNOMED,2002-01-31,2099-12-31,
8000/1-D391,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-D39.1 Ovary,200675,SNOMED,2002-01-31,2099-12-31,
8000/1-D401,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-D40.1 Testis,432582,SNOMED,2002-01-31,2099-12-31,
8000/1-D407,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-D40.7 Other male genital organs,432582,SNOMED,2002-01-31,2099-12-31,
8000/1-D410,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-D41.0 Kidney,198402,SNOMED,2002-01-31,2099-12-31,
8000/1-D414,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-D41.4 Bladder,4316741,SNOMED,2002-01-31,2099-12-31,
8000/1-D419,0,UKB_MAIN_ICDO3,"Neoplasm/Uncertain whether benign or malignant-D41.9 Urinary organ, unspecified",432582,SNOMED,2002-01-31,2099-12-31,
8000/1-D420,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-D42.0 Cerebral meninges,4314637,SNOMED,2002-01-31,2099-12-31,
8000/1-D421,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-D42.1 Spinal meninges,4317020,SNOMED,2002-01-31,2099-12-31,
8000/1-D430,0,UKB_MAIN_ICDO3,"Neoplasm/Uncertain whether benign or malignant-D43.0 Brain, supratentorial",432582,SNOMED,2002-01-31,2099-12-31,
8000/1-D431,0,UKB_MAIN_ICDO3,"Neoplasm/Uncertain whether benign or malignant-D43.1 Brain, infratentorial",432582,SNOMED,2002-01-31,2099-12-31,
8000/1-D432,0,UKB_MAIN_ICDO3,"Neoplasm/Uncertain whether benign or malignant-D43.2 Brain, unspecified",432582,SNOMED,2002-01-31,2099-12-31,
8000/1-D433,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-D43.3 Cranial nerves,432582,SNOMED,2002-01-31,2099-12-31,
8000/1-D434,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-D43.4 Spinal cord,432582,SNOMED,2002-01-31,2099-12-31,
8000/1-D440,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-D44.0 Thyroid gland,4317826,SNOMED,2002-01-31,2099-12-31,
8000/1-D441,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-D44.1 Adrenal gland,4315822,SNOMED,2002-01-31,2099-12-31,
8000/1-D442,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-D44.2 Parathyroid gland,4316887,SNOMED,2002-01-31,2099-12-31,
8000/1-D443,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-D44.3 Pituitary gland,27835,SNOMED,2002-01-31,2099-12-31,
8000/1-D445,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-D44.5 Pineal gland,22871,SNOMED,2002-01-31,2099-12-31,
8000/1-D45,0,UKB_MAIN_ICDO3,Neoplasm/Uncertain whether benign or malignant-D45 Polycythaemia vera,432582,SNOMED,2002-01-31,2099-12-31,
