source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
O111,0,UKB_HESIN_OPER_STCM,Gastro-oesophageal junction,4042680,SNOMED,2002-01-31,2099-12-31,
O111,0,UKB_HESIN_OPER_STCM,Gastro-oesophageal junction,4043183,SNOMED,2002-01-31,2099-12-31,
O111,0,UKB_HESIN_OPER_STCM,Gastro-oesophageal junction,4230374,SNOMED,2002-01-31,2099-12-31,
O118,0,UKB_HESIN_OPER_STCM,Specified other upper digestive tract NEC,4230374,SNOMED,2002-01-31,2099-12-31,
O119,0,UKB_HESIN_OPER_STCM,Other upper digestive tract NEC,4230374,SNOMED,2002-01-31,2099-12-31,
O121,0,UKB_HESIN_OPER_STCM,Superficial temporal artery,4043175,SNOMED,2002-01-31,2099-12-31,
O122,0,UKB_HESIN_OPER_STCM,Maxillary artery,4300156,SNOMED,2003-01-31,2099-12-31,
O128,0,UKB_HESIN_OPER_STCM,Specified branch of external carotid artery,4043175,SNOMED,2002-01-31,2099-12-31,
O129,0,UKB_HESIN_OPER_STCM,Branch of external carotid artery NEC,4043175,SNOMED,2002-01-31,2099-12-31,
O13,0,UKB_HESIN_OPER_STCM,Other leg region,4042650,SNOMED,2002-01-31,2099-12-31,
O131,0,UKB_HESIN_OPER_STCM,Multiple digits of foot NEC,4043030,SNOMED,2002-01-31,2099-12-31,
O132,0,UKB_HESIN_OPER_STCM,Knee NEC,4043028,SNOMED,2002-01-31,2099-12-31,
O138,0,UKB_HESIN_OPER_STCM,Specified other leg region NEC,4042650,SNOMED,2002-01-31,2099-12-31,
O141,0,UKB_HESIN_OPER_STCM,Pelvic lymph node,4043202,SNOMED,2002-01-31,2099-12-31,
O141,0,UKB_HESIN_OPER_STCM,Pelvic lymph node,43531071,SNOMED,2013-07-31,2099-12-31,
O142,0,UKB_HESIN_OPER_STCM,Sentinel lymph node,4043202,SNOMED,2002-01-31,2099-12-31,
O148,0,UKB_HESIN_OPER_STCM,Specified other lymph node NEC,2108494,CPT4,1970-01-01,2099-12-31,
O149,0,UKB_HESIN_OPER_STCM,Other lymph node NEC,2108494,CPT4,1970-01-01,2099-12-31,
O161,0,UKB_HESIN_OPER_STCM,Pelvis NEC,43531071,SNOMED,2013-07-31,2099-12-31,
O162,0,UKB_HESIN_OPER_STCM,Spine NEC,4031967,SNOMED,2002-01-31,2099-12-31,
O168,0,UKB_HESIN_OPER_STCM,Specified body region NEC,36675054,SNOMED,2019-01-31,2099-12-31,
