source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
a111.,0,UKB_GP_SCRIPT_READ_STCM,ALUMINIUM HYDROXIDE 500mg tablets,985301,RxNorm,1970-01-01,2099-12-31,
a112.,0,UKB_GP_SCRIPT_READ_STCM,ALUMINIUM HYDROXIDE 4% mixture,41267470,RxNorm Extension,2017-08-24,2099-12-31,
a116.,0,UKB_GP_SCRIPT_READ_STCM,ALUMINIUM HYDROXIDE 475mg capsules,985299,RxNorm,1970-01-01,2099-12-31,
a123.,0,UKB_GP_SCRIPT_READ_STCM,MAGNESIUM HYDROX [ANTACID] liquid,43658727,RxNorm Extension,2017-08-24,2099-12-31,
a124.,0,UKB_GP_SCRIPT_READ_STCM,MAGNESIUM TRISILICATE CO tablets,40054494,RxNorm,1970-01-01,2099-12-31,
a125.,0,UKB_GP_SCRIPT_READ_STCM,MAGNESIUM TRISILICATE mixture,908730,RxNorm,1970-01-01,2099-12-31,
a134.,0,UKB_GP_SCRIPT_READ_STCM,SODIUM BICARB NORTON 500mg capsules,19003160,RxNorm,1970-01-01,2099-12-31,
a136.,0,UKB_GP_SCRIPT_READ_STCM,SODIUM BICARBONATE 600mg tablets,19003159,RxNorm,1970-01-01,2099-12-31,
a137.,0,UKB_GP_SCRIPT_READ_STCM,SODIUM BICARBONATE 500mg capsules,19003160,RxNorm,1970-01-01,2099-12-31,
a213.,0,UKB_GP_SCRIPT_READ_STCM,HYDROTALCITE 500mg tablets,19115139,RxNorm,2005-09-11,2099-12-31,
a214.,0,UKB_GP_SCRIPT_READ_STCM,HYDROTALCITE 500mg/5mL suspension,19003182,RxNorm,1970-01-01,2099-12-31,
a217.,0,UKB_GP_SCRIPT_READ_STCM,CO-MAGALDROX 300/600mg tablets,19003183,RxNorm,1970-01-01,2099-12-31,
a218.,0,UKB_GP_SCRIPT_READ_STCM,CO-MAGALDROX 195/220mg in 5mL oral suspension,993305,RxNorm,1970-01-01,2099-12-31,
a219.,0,UKB_GP_SCRIPT_READ_STCM,CO-MAGALDROX 300/600mg/5mL oral suspension,19073021,RxNorm,1970-01-01,2099-12-31,
a21B.,0,UKB_GP_SCRIPT_READ_STCM,CO-SIMALCITE suspension,21142939,RxNorm Extension,2017-08-24,2099-12-31,
a21H.,0,UKB_GP_SCRIPT_READ_STCM,MAGALDRATE mint suspension,36272018,RxNorm Extension,2017-10-01,2099-12-31,
a224.,0,UKB_GP_SCRIPT_READ_STCM,ALGICON tablets,908464,RxNorm,1970-01-01,2099-12-31,
a224.,0,UKB_GP_SCRIPT_READ_STCM,ALGICON tablets,36879028,RxNorm Extension,2016-11-01,2099-12-31,
a224.,0,UKB_GP_SCRIPT_READ_STCM,ALGICON tablets,985247,RxNorm,1970-01-01,2099-12-31,
a225.,0,UKB_GP_SCRIPT_READ_STCM,ALGICON mint suspension 500mL,908464,RxNorm,1970-01-01,2099-12-31,
a225.,0,UKB_GP_SCRIPT_READ_STCM,ALGICON mint suspension 500mL,985247,RxNorm,1970-01-01,2099-12-31,
a225.,0,UKB_GP_SCRIPT_READ_STCM,ALGICON mint suspension 500mL,36879028,RxNorm Extension,2016-11-01,2099-12-31,
a228.,0,UKB_GP_SCRIPT_READ_STCM,ALTACITE 500mg/5mL suspension,19000825,RxNorm,1970-01-01,2099-12-31,
a22a.,0,UKB_GP_SCRIPT_READ_STCM,ALTACITE PLUS suspension,40055863,RxNorm,1970-01-01,2099-12-31,
a22i.,0,UKB_GP_SCRIPT_READ_STCM,ASILONE liquid 100mL,966991,RxNorm,1970-01-01,2099-12-31,
a22i.,0,UKB_GP_SCRIPT_READ_STCM,ASILONE liquid 100mL,993631,RxNorm,1970-01-01,2099-12-31,
a22m.,0,UKB_GP_SCRIPT_READ_STCM,ASILONE gel 500mL,993631,RxNorm,1970-01-01,2099-12-31,
a22m.,0,UKB_GP_SCRIPT_READ_STCM,ASILONE gel 500mL,966991,RxNorm,1970-01-01,2099-12-31,
a22n.,0,UKB_GP_SCRIPT_READ_STCM,ALGICON aniseed suspension 500mL,36879028,RxNorm Extension,2016-11-01,2099-12-31,
a22n.,0,UKB_GP_SCRIPT_READ_STCM,ALGICON aniseed suspension 500mL,908464,RxNorm,1970-01-01,2099-12-31,
a22n.,0,UKB_GP_SCRIPT_READ_STCM,ALGICON aniseed suspension 500mL,985247,RxNorm,1970-01-01,2099-12-31,
a22o.,0,UKB_GP_SCRIPT_READ_STCM,ASILONE liquid 200mL,966991,RxNorm,1970-01-01,2099-12-31,
a22o.,0,UKB_GP_SCRIPT_READ_STCM,ASILONE liquid 200mL,993631,RxNorm,1970-01-01,2099-12-31,
a22p.,0,UKB_GP_SCRIPT_READ_STCM,ASILONE suspension 500mL,993631,RxNorm,1970-01-01,2099-12-31,
a22p.,0,UKB_GP_SCRIPT_READ_STCM,ASILONE suspension 500mL,966991,RxNorm,1970-01-01,2099-12-31,
a22q.,0,UKB_GP_SCRIPT_READ_STCM,ASILONE tablets x24,993631,RxNorm,1970-01-01,2099-12-31,
a22q.,0,UKB_GP_SCRIPT_READ_STCM,ASILONE tablets x24,966991,RxNorm,1970-01-01,2099-12-31,
a22u.,0,UKB_GP_SCRIPT_READ_STCM,ACIDEX oral suspension,36272061,RxNorm Extension,2017-10-01,2099-12-31,
a23A.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON ADVANCE peppermint sugar free suspension,36266943,RxNorm Extension,2017-10-01,2099-12-31,
a23b.,0,UKB_GP_SCRIPT_READ_STCM,GASTROCOTE tablets,44096585,RxNorm Extension,2017-08-24,2099-12-31,
a23B.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON peppermint liquid 150mL,43013872,RxNorm,2013-03-04,2099-12-31,
a23B.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON peppermint liquid 150mL,939506,RxNorm,1970-01-01,2099-12-31,
a23B.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON peppermint liquid 150mL,19035704,RxNorm,1970-01-01,2099-12-31,
a23c.,0,UKB_GP_SCRIPT_READ_STCM,GASTRON tablets,40029060,RxNorm,1970-01-01,2099-12-31,
a23d.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON tablets,19035704,RxNorm,1970-01-01,2099-12-31,
a23d.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON tablets,939506,RxNorm,1970-01-01,2099-12-31,
a23d.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON tablets,43013872,RxNorm,2013-03-04,2099-12-31,
a23e.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON liquid 500mL,43013872,RxNorm,2013-03-04,2099-12-31,
a23e.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON liquid 500mL,939506,RxNorm,1970-01-01,2099-12-31,
a23e.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON liquid 500mL,19035704,RxNorm,1970-01-01,2099-12-31,
a23f.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON infant oral powder,43024642,RxNorm Extension,2019-10-06,2099-12-31,
a23F.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON COOL s/f liquid 300mL,19035704,RxNorm,1970-01-01,2099-12-31,
a23F.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON COOL s/f liquid 300mL,939506,RxNorm,1970-01-01,2099-12-31,
a23F.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON COOL s/f liquid 300mL,43013872,RxNorm,2013-03-04,2099-12-31,
a23G.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON COOL s/f liquid 150mL,19035704,RxNorm,1970-01-01,2099-12-31,
a23G.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON COOL s/f liquid 150mL,939506,RxNorm,1970-01-01,2099-12-31,
a23G.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON COOL s/f liquid 150mL,43013872,RxNorm,2013-03-04,2099-12-31,
a23h.,0,UKB_GP_SCRIPT_READ_STCM,INFACOL liquid,44175734,RxNorm Extension,2017-10-06,2099-12-31,
a23H.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON COOL tablets,43013872,RxNorm,2013-03-04,2099-12-31,
a23H.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON COOL tablets,939506,RxNorm,1970-01-01,2099-12-31,
a23H.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON COOL tablets,19035704,RxNorm,1970-01-01,2099-12-31,
a23i.,0,UKB_GP_SCRIPT_READ_STCM,GASTROCOTE liquid 500mL,19030059,RxNorm,1970-01-01,2099-12-31,
a23i.,0,UKB_GP_SCRIPT_READ_STCM,GASTROCOTE liquid 500mL,908730,RxNorm,1970-01-01,2099-12-31,
a23i.,0,UKB_GP_SCRIPT_READ_STCM,GASTROCOTE liquid 500mL,939506,RxNorm,1970-01-01,2099-12-31,
a23i.,0,UKB_GP_SCRIPT_READ_STCM,GASTROCOTE liquid 500mL,985247,RxNorm,1970-01-01,2099-12-31,
a23I.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON ADVANCE tablets,19027080,RxNorm,1970-01-01,2099-12-31,
a23I.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON ADVANCE tablets,43013872,RxNorm,2013-03-04,2099-12-31,
a23j.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON liquid 100mL,19035704,RxNorm,1970-01-01,2099-12-31,
a23j.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON liquid 100mL,939506,RxNorm,1970-01-01,2099-12-31,
a23j.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON liquid 100mL,43013872,RxNorm,2013-03-04,2099-12-31,
a23J.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON COOL s/f liquid 600mL,19035704,RxNorm,1970-01-01,2099-12-31,
a23J.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON COOL s/f liquid 600mL,939506,RxNorm,1970-01-01,2099-12-31,
a23J.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON COOL s/f liquid 600mL,43013872,RxNorm,2013-03-04,2099-12-31,
a23k.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON liquid 200mL,19035704,RxNorm,1970-01-01,2099-12-31,
a23k.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON liquid 200mL,939506,RxNorm,1970-01-01,2099-12-31,
a23k.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON liquid 200mL,43013872,RxNorm,2013-03-04,2099-12-31,
a23K.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON DOUBLE ACTION tablets,19035704,RxNorm,1970-01-01,2099-12-31,
a23K.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON DOUBLE ACTION tablets,939506,RxNorm,1970-01-01,2099-12-31,
a23K.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON DOUBLE ACTION tablets,43013872,RxNorm,2013-03-04,2099-12-31,
a23l.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON liquid 300mL,19035704,RxNorm,1970-01-01,2099-12-31,
a23l.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON liquid 300mL,939506,RxNorm,1970-01-01,2099-12-31,
a23l.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON liquid 300mL,43013872,RxNorm,2013-03-04,2099-12-31,
a23L.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON DOUBLE ACTION liquid 150mL,19035704,RxNorm,1970-01-01,2099-12-31,
a23L.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON DOUBLE ACTION liquid 150mL,939506,RxNorm,1970-01-01,2099-12-31,
a23L.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON DOUBLE ACTION liquid 150mL,43013872,RxNorm,2013-03-04,2099-12-31,
a23m.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON liquid,19035704,RxNorm,1970-01-01,2099-12-31,
a23m.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON liquid,939506,RxNorm,1970-01-01,2099-12-31,
a23m.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON liquid,43013872,RxNorm,2013-03-04,2099-12-31,
a23M.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON DOUBLE ACTION liquid 300mL,939506,RxNorm,1970-01-01,2099-12-31,
a23M.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON DOUBLE ACTION liquid 300mL,19035704,RxNorm,1970-01-01,2099-12-31,
a23M.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON DOUBLE ACTION liquid 300mL,43013872,RxNorm,2013-03-04,2099-12-31,
a23n.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON-250 tablets,19021447,RxNorm,1970-01-01,2099-12-31,
a23N.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON strawberry tablets,939506,RxNorm,1970-01-01,2099-12-31,
a23N.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON strawberry tablets,19035704,RxNorm,1970-01-01,2099-12-31,
a23N.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON strawberry tablets,43013872,RxNorm,2013-03-04,2099-12-31,
a23o.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON peppermint liquid,939506,RxNorm,1970-01-01,2099-12-31,
a23o.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON peppermint liquid,19035704,RxNorm,1970-01-01,2099-12-31,
a23o.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON peppermint liquid,43013872,RxNorm,2013-03-04,2099-12-31,
a23p.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON peppermint liquid 100mL,939506,RxNorm,1970-01-01,2099-12-31,
a23p.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON peppermint liquid 100mL,19035704,RxNorm,1970-01-01,2099-12-31,
a23p.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON peppermint liquid 100mL,43013872,RxNorm,2013-03-04,2099-12-31,
a23q.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON-500 tablets,40133595,RxNorm,2006-07-09,2099-12-31,
a23r.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON lemon tablets,939506,RxNorm,1970-01-01,2099-12-31,
a23r.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON lemon tablets,19035704,RxNorm,1970-01-01,2099-12-31,
a23r.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON lemon tablets,43013872,RxNorm,2013-03-04,2099-12-31,
a23t.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON-500 lemon tablets,40133595,RxNorm,2006-07-09,2099-12-31,
a23u.,0,UKB_GP_SCRIPT_READ_STCM,GASTROCOTE sugar free liquid 250mL,908730,RxNorm,1970-01-01,2099-12-31,
a23u.,0,UKB_GP_SCRIPT_READ_STCM,GASTROCOTE sugar free liquid 250mL,939506,RxNorm,1970-01-01,2099-12-31,
a23u.,0,UKB_GP_SCRIPT_READ_STCM,GASTROCOTE sugar free liquid 250mL,985247,RxNorm,1970-01-01,2099-12-31,
a23u.,0,UKB_GP_SCRIPT_READ_STCM,GASTROCOTE sugar free liquid 250mL,19030059,RxNorm,1970-01-01,2099-12-31,
a23v.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON ADVANCE sugar free suspension,36266943,RxNorm Extension,2017-10-01,2099-12-31,
a23y.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON peppermint liquid 500mL,939506,RxNorm,1970-01-01,2099-12-31,
a23y.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON peppermint liquid 500mL,19035704,RxNorm,1970-01-01,2099-12-31,
a23y.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON peppermint liquid 500mL,43013872,RxNorm,2013-03-04,2099-12-31,
a23z.,0,UKB_GP_SCRIPT_READ_STCM,GAVISCON liquid sachets,43024642,RxNorm Extension,2019-10-06,2099-12-31,
a241.,0,UKB_GP_SCRIPT_READ_STCM,MAALOX tablets,44070749,RxNorm Extension,2017-08-24,2099-12-31,
a242.,0,UKB_GP_SCRIPT_READ_STCM,MAALOX suspension,44031883,RxNorm Extension,2017-08-24,2099-12-31,
a243.,0,UKB_GP_SCRIPT_READ_STCM,MAALOX suspension 10mL,44031883,RxNorm Extension,2017-08-24,2099-12-31,
a245.,0,UKB_GP_SCRIPT_READ_STCM,MAALOX TC suspension,44031883,RxNorm Extension,2017-08-24,2099-12-31,
a248.,0,UKB_GP_SCRIPT_READ_STCM,MAALOX PLUS suspension,40007763,RxNorm,1970-01-01,2099-12-31,
a24b.,0,UKB_GP_SCRIPT_READ_STCM,MUCOGEL tablets,40007813,RxNorm,1970-01-01,2099-12-31,
a24c.,0,UKB_GP_SCRIPT_READ_STCM,MUCOGEL suspension,40738624,RxNorm Extension,2018-06-04,2099-12-31,
a24i.,0,UKB_GP_SCRIPT_READ_STCM,POLYCROL FORTE gel 300mL,985247,RxNorm,1970-01-01,2099-12-31,
a24i.,0,UKB_GP_SCRIPT_READ_STCM,POLYCROL FORTE gel 300mL,992956,RxNorm,1970-01-01,2099-12-31,
a24i.,0,UKB_GP_SCRIPT_READ_STCM,POLYCROL FORTE gel 300mL,2100506,RxNorm Extension,1970-01-01,2099-12-31,
a24p.,0,UKB_GP_SCRIPT_READ_STCM,TOPAL tablets,36407345,RxNorm Extension,2017-08-02,2099-12-31,
a24r.,0,UKB_GP_SCRIPT_READ_STCM,MUCAINE suspension 500mL,43837028,RxNorm Extension,2017-08-24,2099-12-31,
a24s.,0,UKB_GP_SCRIPT_READ_STCM,MUCAINE suspension 200mL,43837028,RxNorm Extension,2017-08-24,2099-12-31,
a24t.,0,UKB_GP_SCRIPT_READ_STCM,PEPTAC liquid,939506,RxNorm,1970-01-01,2099-12-31,
a24t.,0,UKB_GP_SCRIPT_READ_STCM,PEPTAC liquid,19035704,RxNorm,1970-01-01,2099-12-31,
a24t.,0,UKB_GP_SCRIPT_READ_STCM,PEPTAC liquid,43013872,RxNorm,2013-03-04,2099-12-31,
a24u.,0,UKB_GP_SCRIPT_READ_STCM,RENNIE DUO oral suspension 50mL,908464,RxNorm,1970-01-01,2099-12-31,
a24u.,0,UKB_GP_SCRIPT_READ_STCM,RENNIE DUO oral suspension 50mL,19035704,RxNorm,1970-01-01,2099-12-31,
a24u.,0,UKB_GP_SCRIPT_READ_STCM,RENNIE DUO oral suspension 50mL,43013872,RxNorm,2013-03-04,2099-12-31,
a24w.,0,UKB_GP_SCRIPT_READ_STCM,RENNIE DUO oral suspension 500mL,908464,RxNorm,1970-01-01,2099-12-31,
a24w.,0,UKB_GP_SCRIPT_READ_STCM,RENNIE DUO oral suspension 500mL,19035704,RxNorm,1970-01-01,2099-12-31,
a24w.,0,UKB_GP_SCRIPT_READ_STCM,RENNIE DUO oral suspension 500mL,43013872,RxNorm,2013-03-04,2099-12-31,
a24x.,0,UKB_GP_SCRIPT_READ_STCM,PEPCIDTWO chewable indigestion tablets,36404218,RxNorm Extension,2017-08-02,2099-12-31,
a24z.,0,UKB_GP_SCRIPT_READ_STCM,PEPTAC peppermint liquid,939506,RxNorm,1970-01-01,2099-12-31,
a24z.,0,UKB_GP_SCRIPT_READ_STCM,PEPTAC peppermint liquid,19035704,RxNorm,1970-01-01,2099-12-31,
a24z.,0,UKB_GP_SCRIPT_READ_STCM,PEPTAC peppermint liquid,43013872,RxNorm,2013-03-04,2099-12-31,
a318.,0,UKB_GP_SCRIPT_READ_STCM,TITRALAC tablets,40017376,RxNorm,1970-01-01,2099-12-31,
a451.,0,UKB_GP_SCRIPT_READ_STCM,KOLANTICON gel,924724,RxNorm,1970-01-01,2099-12-31,
a451.,0,UKB_GP_SCRIPT_READ_STCM,KOLANTICON gel,966991,RxNorm,1970-01-01,2099-12-31,
a451.,0,UKB_GP_SCRIPT_READ_STCM,KOLANTICON gel,985247,RxNorm,1970-01-01,2099-12-31,
a451.,0,UKB_GP_SCRIPT_READ_STCM,KOLANTICON gel,993631,RxNorm,1970-01-01,2099-12-31,
a453.,0,UKB_GP_SCRIPT_READ_STCM,MERBENTYL 10mg tablets,19003184,RxNorm,1970-01-01,2099-12-31,
a454.,0,UKB_GP_SCRIPT_READ_STCM,MERBENTYL 10mg/5mL syrup,40227534,RxNorm,2010-10-31,2099-12-31,
a455.,0,UKB_GP_SCRIPT_READ_STCM,MERBENTYL-20 20mg tablets,19003185,RxNorm,1970-01-01,2099-12-31,
a45x.,0,UKB_GP_SCRIPT_READ_STCM,DICYCLOVERINE HYDROCHLORIDE 20mg tablets,40176744,RxNorm,2010-06-06,2099-12-31,
a45y.,0,UKB_GP_SCRIPT_READ_STCM,DICYCLOVERINE HYDROCHLORIDE 10mg tablets,40176725,RxNorm,2010-06-06,2099-12-31,
a45z.,0,UKB_GP_SCRIPT_READ_STCM,DICYCLOVERINE HYDROCHLORIDE 10mg/5mL syrup,40176738,RxNorm,2010-06-06,2099-12-31,
a46..,0,UKB_GP_SCRIPT_READ_STCM,GLYCOPYRRONIUM BROMIDE [ANTISPASMODIC],45775571,RxNorm,2014-12-01,2099-12-31,
a46z.,0,UKB_GP_SCRIPT_READ_STCM,*GLYCOPYRRONIUM 2mg tablets,963356,RxNorm,1970-01-01,2099-12-31,
a471.,0,UKB_GP_SCRIPT_READ_STCM,BUSCOPAN 10mg tablets,21162652,RxNorm Extension,2017-08-24,2099-12-31,
a472.,0,UKB_GP_SCRIPT_READ_STCM,BUSCOPAN 20mg/1mL injection,36889938,RxNorm Extension,2017-08-24,2099-12-31,
a473.,0,UKB_GP_SCRIPT_READ_STCM,BUSCOPAN IBS RELIEF 10mg tablets,21162652,RxNorm Extension,2017-08-24,2099-12-31,
a474.,0,UKB_GP_SCRIPT_READ_STCM,BUSCOPAN CRAMPS 10mg tablets,21162652,RxNorm Extension,2017-08-24,2099-12-31,
a47y.,0,UKB_GP_SCRIPT_READ_STCM,HYOSCINE BUTYLBROMIDE 10mg tablets,19021828,RxNorm,1970-01-01,2099-12-31,
a47z.,0,UKB_GP_SCRIPT_READ_STCM,HYOSCINE BUTYLBROMIDE 20mg/1mL injection,40236758,RxNorm,2011-04-03,2099-12-31,
a4b1.,0,UKB_GP_SCRIPT_READ_STCM,NACTON 2mg tablets,19003213,RxNorm,1970-01-01,2099-12-31,
a4c1.,0,UKB_GP_SCRIPT_READ_STCM,PROPANTHELINE 15mg tablets,953423,RxNorm,1970-01-01,2099-12-31,
a4c2.,0,UKB_GP_SCRIPT_READ_STCM,PRO-BANTHINE 15mg tablets,19003216,RxNorm,1970-01-01,2099-12-31,
a4d1.,0,UKB_GP_SCRIPT_READ_STCM,ALVERCOL granules,19030751,RxNorm,1970-01-01,2099-12-31,
a4d2.,0,UKB_GP_SCRIPT_READ_STCM,SPASMONAL 60mg capsules,19003217,RxNorm,1970-01-01,2099-12-31,
a4d3.,0,UKB_GP_SCRIPT_READ_STCM,RELAXYL 60mg capsules,40032411,RxNorm,1970-01-01,2099-12-31,
a4d4.,0,UKB_GP_SCRIPT_READ_STCM,ALVERINE CITRATE 120mg capsules,19018085,RxNorm,1970-01-01,2099-12-31,
a4d5.,0,UKB_GP_SCRIPT_READ_STCM,SPASMONAL FORTE 120mg capsules,19018086,RxNorm,1970-01-01,2099-12-31,
a4dz.,0,UKB_GP_SCRIPT_READ_STCM,ALVERINE CITRATE 60mg capsules,19003218,RxNorm,1970-01-01,2099-12-31,
a4e1.,0,UKB_GP_SCRIPT_READ_STCM,COLOFAC 135mg tablets,21159598,RxNorm Extension,2017-08-24,2099-12-31,
a4e2.,0,UKB_GP_SCRIPT_READ_STCM,COLOFAC 50mg/5mL liquid,21110389,RxNorm Extension,2017-08-24,2099-12-31,
a4e3.,0,UKB_GP_SCRIPT_READ_STCM,COLVEN 135mg granules,19008997,RxNorm,1970-01-01,2099-12-31,
a4e5.,0,UKB_GP_SCRIPT_READ_STCM,FYBOGEL-MEBEVERINE orange granules,19008994,RxNorm,1970-01-01,2099-12-31,
a4e7.,0,UKB_GP_SCRIPT_READ_STCM,MEBEVERINE HYDROCHLORIDE 100mg tablets,19054262,RxNorm,1970-01-01,2099-12-31,
a4e8.,0,UKB_GP_SCRIPT_READ_STCM,COLOFAC-100 tablets,21110387,RxNorm Extension,2017-08-24,2099-12-31,
a4e9.,0,UKB_GP_SCRIPT_READ_STCM,COLOFAC MR 200mg m/r capsules,21100600,RxNorm Extension,2017-08-24,2099-12-31,
a4ev.,0,UKB_GP_SCRIPT_READ_STCM,MEBEVERINE HYDROCHLORIDE 200mg m/r capsules,19101741,RxNorm,1970-01-01,2099-12-31,
