source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
20041-47-404,36299140,UK Biobank,Reason for skipping weight: Limb injury,133468,SNOMED,2002-01-31,2099-12-31,
20041-47-404,36299140,UK Biobank,Reason for skipping weight: Limb injury,43530815,SNOMED,2013-07-31,2099-12-31,
20042-47-404,36299477,UK Biobank,Reason for skipping spirometry: Limb injury,133468,SNOMED,2002-01-31,2099-12-31,
20042-47-404,36299477,UK Biobank,Reason for skipping spirometry: Limb injury,43530815,SNOMED,2013-07-31,2099-12-31,
20045-47-404,36299244,UK Biobank,Reason for skipping waist: Limb injury,133468,SNOMED,2002-01-31,2099-12-31,
20045-47-404,36299244,UK Biobank,Reason for skipping waist: Limb injury,43530815,SNOMED,2013-07-31,2099-12-31,
20046-47-404,36299578,UK Biobank,Reason for skipping hip measurement: Limb injury,133468,SNOMED,2002-01-31,2099-12-31,
20046-47-404,36299578,UK Biobank,Reason for skipping hip measurement: Limb injury,43530815,SNOMED,2013-07-31,2099-12-31,
20047-47-404,36299538,UK Biobank,Reason for skipping standing height: Limb injury,133468,SNOMED,2002-01-31,2099-12-31,
20047-47-404,36299538,UK Biobank,Reason for skipping standing height: Limb injury,43530815,SNOMED,2013-07-31,2099-12-31,
20048-47-404,36299231,UK Biobank,Reason for skipping sitting height: Limb injury,133468,SNOMED,2002-01-31,2099-12-31,
20048-47-404,36299231,UK Biobank,Reason for skipping sitting height: Limb injury,43530815,SNOMED,2013-07-31,2099-12-31,
20058-47-404,36299826,UK Biobank,Reason for skipping ECG: Limb injury,133468,SNOMED,2002-01-31,2099-12-31,
20058-47-404,36299826,UK Biobank,Reason for skipping ECG: Limb injury,43530815,SNOMED,2013-07-31,2099-12-31,
20084-74-469,36299296,UK Biobank,Vitamin and/or mineral supplement use: Multivitamin with iron,1360067,RxNorm,1970-01-01,2099-12-31,
20084-74-469,36299296,UK Biobank,Vitamin and/or mineral supplement use: Multivitamin with iron,36878782,RxNorm Extension,1970-01-01,2099-12-31,
20084-74-470,36299106,UK Biobank,Vitamin and/or mineral supplement use: Multivitamin with calcium,19018544,RxNorm,1970-01-01,2099-12-31,
20084-74-470,36299106,UK Biobank,Vitamin and/or mineral supplement use: Multivitamin with calcium,36878782,RxNorm Extension,1970-01-01,2099-12-31,
20084-74-471,36299528,UK Biobank,Vitamin and/or mineral supplement use: Multivitamin with multimineral,36878782,RxNorm Extension,1970-01-01,2099-12-31,
20084-74-471,36299528,UK Biobank,Vitamin and/or mineral supplement use: Multivitamin with multimineral,40798976,RxNorm Extension,2017-07-18,2099-12-31,
20084-74-473,36299367,UK Biobank,Vitamin and/or mineral supplement use: Glucosamine/chondroitin,1360332,RxNorm,1970-01-01,2099-12-31,
20084-74-473,36299367,UK Biobank,Vitamin and/or mineral supplement use: Glucosamine/chondroitin,1395573,RxNorm,1970-01-01,2099-12-31,
2207-100352-1,35809827,UK Biobank,Wears glasses or contact lenses: Yes,373786,SNOMED,2002-01-31,2099-12-31,
2207-100352-1,35809827,UK Biobank,Wears glasses or contact lenses: Yes,44805275,SNOMED,2011-04-01,2099-12-31,
4-1140850692,35815671,UK Biobank,aludrox gel,957393,RxNorm,1970-01-01,2099-12-31,
4-1140850692,35815671,UK Biobank,aludrox gel,19124906,RxNorm,1970-01-01,2099-12-31,
4-1140850692,35815671,UK Biobank,aludrox gel,40798632,RxNorm Extension,2017-07-18,2099-12-31,
4-1140850708,35817972,UK Biobank,dijex liquid,966991,RxNorm,1970-01-01,2099-12-31,
4-1140850708,35817972,UK Biobank,dijex liquid,985247,RxNorm,1970-01-01,2099-12-31,
4-1140850708,35817972,UK Biobank,dijex liquid,992956,RxNorm,1970-01-01,2099-12-31,
4-1140850712,35818010,UK Biobank,diovol fruit flavour suspension,957393,RxNorm,1970-01-01,2099-12-31,
4-1140850712,35818010,UK Biobank,diovol fruit flavour suspension,966991,RxNorm,1970-01-01,2099-12-31,
4-1140850712,35818010,UK Biobank,diovol fruit flavour suspension,19124906,RxNorm,1970-01-01,2099-12-31,
4-1140850714,35818346,UK Biobank,droxalin tablet,908730,RxNorm,1970-01-01,2099-12-31,
4-1140850714,35818346,UK Biobank,droxalin tablet,1718061,RxNorm,2017-01-03,2099-12-31,
4-1140850714,35818346,UK Biobank,droxalin tablet,19124906,RxNorm,1970-01-01,2099-12-31,
4-1140850726,35819316,UK Biobank,gelusil tablet,908730,RxNorm,1970-01-01,2099-12-31,
4-1140850726,35819316,UK Biobank,gelusil tablet,957393,RxNorm,1970-01-01,2099-12-31,
4-1140850726,35819316,UK Biobank,gelusil tablet,959420,RxNorm,1970-01-01,2099-12-31,
4-1140850726,35819316,UK Biobank,gelusil tablet,19124906,RxNorm,1970-01-01,2099-12-31,
4-1140850748,35821107,UK Biobank,mucogel tablet,985247,RxNorm,1970-01-01,2099-12-31,
4-1140850748,35821107,UK Biobank,mucogel tablet,992956,RxNorm,1970-01-01,2099-12-31,
